R&D_Spend,Administration,Marketing_Spend,Profit,Total_Spend,ROI,State_California,State_Florida,State_New York,R&D_Spend_scaled,Administration_scaled,Marketing_Spend_scaled,Total_Spend_scaled,ROI_scaled,R&D_Marketing_Spend,R&D_Marketing_Spend_scaled
48599,117634.4173,162550.9424,90550.60548,328784.3597,0.275410319,TRUE,FALSE,FALSE,-0.707960775,-0.42164376,-0.692249905,-0.702975861,-0.081212828,211149.9424,-0.701310419
131209,129834.6384,321947.163,161123.6156,582990.8014,0.276374199,FALSE,FALSE,TRUE,1.065573762,0.542979973,1.046899968,1.053211711,-0.04764579,453156.163,1.058879256
44805,117074.1021,155230.409,87309.42402,317109.5111,0.275328935,TRUE,FALSE,FALSE,-0.789413263,-0.46594569,-0.772123221,-0.783631661,-0.084047025,200035.409,-0.782150023
27745,114554.6036,122313.0924,72735.21323,264612.696,0.274874238,FALSE,TRUE,FALSE,-1.155670365,-0.665152576,-1.131279459,-1.146306398,-0.099881817,150058.0924,-1.145651244
56428,118790.6397,177657.0193,97238.85262,352875.659,0.275561236,FALSE,FALSE,TRUE,-0.539881827,-0.33022578,-0.527429612,-0.536540895,-0.075957176,234085.0193,-0.534496172
22961,113848.0807,113082.3514,68648.28331,249891.4321,0.274712433,FALSE,TRUE,FALSE,-1.258376929,-0.721014576,-1.231994783,-1.248008387,-0.10551667,136043.3514,-1.247584997
127002,129213.3295,313829.745,157529.6118,570045.0745,0.276345887,FALSE,FALSE,TRUE,0.975254675,0.49385551,0.958331956,0.963776036,-0.04863174,440831.745,0.96923977
42722,116766.4752,151211.2548,85529.93509,310699.73,0.275281652,TRUE,FALSE,FALSE,-0.834132697,-0.490268545,-0.81597565,-0.827913694,-0.085693642,193933.2548,-0.826532968
36880,115903.702,139939.0999,80539.1649,292722.8019,0.275137995,FALSE,TRUE,FALSE,-0.959553212,-0.558484645,-0.938964556,-0.952107469,-0.090696492,176819.0999,-0.951009763
134020,130249.7797,327370.9952,163525.0287,591640.7749,0.276392425,FALSE,FALSE,TRUE,1.125922456,0.575803571,1.106078643,1.112970134,-0.047011049,461390.9952,1.11877386
105406,126023.9338,272160.204,139080.3354,503590.1378,0.276177639,TRUE,FALSE,FALSE,0.511615262,0.241682475,0.503681421,0.504671487,-0.054490961,377566.204,0.509088986
135965,130537.0261,331123.878,165186.6254,597625.9041,0.276404728,FALSE,TRUE,FALSE,1.167679201,0.59851502,1.147025823,1.154318455,-0.046582614,467088.878,1.160216408
22609,113796.0957,112403.1664,68347.57275,248808.2621,0.274699772,TRUE,FALSE,FALSE,-1.265933934,-0.725124827,-1.239405276,-1.255491477,-0.105957607,135012.1664,-1.25508514
48592,117633.3835,162537.4359,90544.62544,328762.8194,0.275410174,FALSE,TRUE,FALSE,-0.708111056,-0.421725499,-0.692397272,-0.703124672,-0.081217872,211129.4359,-0.701459569
45646,117198.3048,156853.1208,88027.88306,319697.4256,0.275347488,TRUE,FALSE,FALSE,-0.771358033,-0.456125469,-0.754418039,-0.76575303,-0.083400923,202499.1208,-0.764230648
18687,113216.8769,104835.6567,64997.04199,236739.5336,0.274550858,FALSE,TRUE,FALSE,-1.350134423,-0.77092139,-1.321973316,-1.3388684,-0.111143523,123522.6567,-1.338652067
159134,133958.7296,375828.5267,184979.7022,668921.2563,0.276534346,FALSE,FALSE,TRUE,1.665088978,0.869055723,1.634791993,1.64686306,-0.042068668,534962.5267,1.653883452
25194,114177.8603,117390.931,70555.91594,256762.7913,0.274790267,TRUE,FALSE,FALSE,-1.210437181,-0.694940194,-1.184984474,-1.200537538,-0.102806113,142584.931,-1.200005968
49370,117748.2821,164038.589,91209.26412,331156.8711,0.275426156,FALSE,FALSE,TRUE,-0.691408359,-0.412640916,-0.676018401,-0.686585344,-0.080661307,213408.589,-0.68488255
83997,122862.1552,230851.4801,120790.8114,437710.6353,0.275960421,FALSE,TRUE,FALSE,0.051990509,-0.008306985,0.052967711,0.049542329,-0.062055556,314848.4801,0.052922654
127102,129228.0979,314022.6953,157615.041,570352.7932,0.276346575,FALSE,FALSE,TRUE,0.977401551,0.49502319,0.96043721,0.965901914,-0.048607781,441124.6953,0.971370492
112617,127088.8871,286073.8482,145240.6305,525779.7353,0.276238548,TRUE,FALSE,FALSE,0.666426515,0.325884164,0.655491247,0.657968528,-0.052369827,398690.8482,0.66273537
18790,113232.0884,105034.3955,65085.034,237056.4839,0.274554962,FALSE,FALSE,TRUE,-1.347923141,-0.769718676,-1.319804905,-1.336678746,-0.111000579,123824.3955,-1.336457423
31530,115113.5896,129616.2603,75968.70607,276259.8499,0.274990036,FALSE,TRUE,FALSE,-1.074411096,-0.62095574,-1.051595615,-1.065841927,-0.095849166,161146.2603,-1.065003405
154761,133312.905,367390.8113,181243.886,655464.7163,0.27651204,FALSE,TRUE,FALSE,1.571206076,0.8179929,1.54272926,1.553898428,-0.042845469,522151.8113,1.560706967
62322,119661.0924,189029.5084,102274.046,371012.6008,0.27566192,FALSE,FALSE,TRUE,-0.413344936,-0.261402492,-0.403345974,-0.411241664,-0.072450838,251351.5084,-0.4089114
138389,130895.0135,335800.9926,167257.4277,605085.0061,0.27641972,TRUE,FALSE,FALSE,1.219719483,0.626819682,1.198057166,1.20584973,-0.04606053,474189.9926,1.211865116
54437,118496.5997,173815.3793,95537.9585,346748.979,0.275524844,FALSE,TRUE,FALSE,-0.582626135,-0.353474372,-0.569345209,-0.578867121,-0.077224497,228252.3793,-0.576918853
128678,129460.8488,317063.5916,158961.4042,575202.4404,0.276357319,FALSE,FALSE,TRUE,1.011236322,0.513425892,0.993616004,0.999405747,-0.048233632,445741.5916,1.004950675
36374,115828.9736,138962.7715,80106.89347,291165.7451,0.275124718,FALSE,TRUE,FALSE,-0.970416407,-0.564393127,-0.949617139,-0.962864411,-0.091158879,175336.7715,-0.961791218
91354,123948.6704,245046.8317,127075.833,460349.5021,0.276042078,FALSE,FALSE,TRUE,0.2099362,0.07759952,0.207851207,0.205943152,-0.059211885,336400.8317,0.209679892
159026,133942.7797,375620.1405,184887.4387,668588.9202,0.276533806,FALSE,TRUE,FALSE,1.662770351,0.867794627,1.63251832,1.644567113,-0.04208748,534646.1405,1.651582273
21362,113611.9331,109997.0765,67282.27141,244971.0096,0.274654015,FALSE,FALSE,TRUE,-1.292705482,-0.739685843,-1.265657786,-1.282001171,-0.107551066,131359.0765,-1.281655246
33021,115333.7873,132493.1489,77242.4545,280847.9362,0.275033014,TRUE,FALSE,FALSE,-1.04240117,-0.60354557,-1.020206286,-1.03414509,-0.094352444,165514.1489,-1.033234335
135411,130455.2089,330054.9335,164713.348,595921.1424,0.276401249,FALSE,TRUE,FALSE,1.155785506,0.592046054,1.135362719,1.142541092,-0.04670377,465465.9335,1.148412206
41996,116659.2562,149810.4359,84909.71956,308465.6921,0.275264711,TRUE,FALSE,FALSE,-0.849719019,-0.498745932,-0.831259789,-0.843347565,-0.08628363,191806.4359,-0.842002011
129894,129640.4332,319409.8669,160000.2225,578944.3001,0.276365485,FALSE,FALSE,TRUE,1.037342338,0.527624928,1.019215886,1.025256419,-0.047949232,449303.8669,1.030860258
29076,114751.1717,124881.2606,73872.27504,268708.4323,0.274916103,FALSE,TRUE,FALSE,-1.127095441,-0.649610705,-1.103258535,-1.118010965,-0.098423879,153957.2606,-1.11729133
60970,119461.4229,186420.8207,101119.044,366852.2436,0.275639704,TRUE,FALSE,FALSE,-0.442370704,-0.277189578,-0.431809,-0.43998353,-0.073224505,247390.8207,-0.437718766
68150,120521.798,200274.6503,107252.8561,388946.4483,0.275752244,FALSE,FALSE,TRUE,-0.288224984,-0.193349869,-0.280651803,-0.287345511,-0.069305306,268424.6503,-0.284732906
79611,122214.4107,222388.6811,117043.8895,424214.0918,0.275907594,TRUE,FALSE,FALSE,-0.042171487,-0.059521607,-0.039368705,-0.043698667,-0.063895261,301999.6811,-0.040530826
125073,128928.446,310107.7342,155881.6838,564109.1802,0.276332471,TRUE,FALSE,FALSE,0.933841431,0.471330887,0.917721616,0.922767855,-0.049098948,435180.7342,0.928138137
108627,126499.6258,278375.1323,141832.0079,513501.7581,0.276205496,FALSE,TRUE,FALSE,0.580766149,0.279293579,0.571491635,0.573146008,-0.053520844,387002.1323,0.577719551
38547,116149.8921,143155.5809,81963.26862,297852.473,0.275180756,TRUE,FALSE,FALSE,-0.923764784,-0.539019358,-0.903869982,-0.916669089,-0.089207363,181702.5809,-0.915490623
109403,126614.229,279872.4264,142494.938,515889.6554,0.276212047,FALSE,FALSE,TRUE,0.597425909,0.288354806,0.587828401,0.589642819,-0.053292696,389275.4264,0.594253955
110385,126759.2552,281767.1981,143333.8521,518911.4533,0.276220251,TRUE,FALSE,FALSE,0.618508235,0.29982146,0.60850199,0.610518937,-0.053006994,392152.1981,0.615177648
27445,114510.2982,121734.2416,72478.92582,263689.5398,0.274864623,FALSE,FALSE,TRUE,-1.162110994,-0.66865563,-1.137595219,-1.152684031,-0.100216682,149179.2416,-1.15204341
99603,125166.9203,260963.2997,134122.8826,485733.22,0.276124583,FALSE,TRUE,FALSE,0.387032029,0.173921771,0.381513564,0.381306803,-0.056338657,360566.2997,0.385443173
10372,111988.8798,88791.8415,57893.60924,211152.7213,0.274178845,TRUE,FALSE,FALSE,-1.52864719,-0.868014315,-1.49702514,-1.515635131,-0.12409884,99163.8415,-1.515821625
146341,132069.4011,351144.3983,174050.7527,629554.7994,0.276466406,FALSE,FALSE,TRUE,1.390439089,0.719673913,1.36546692,1.374899525,-0.044434681,497485.3983,1.381300151
20181,113437.5176,107718.3338,66273.3533,241336.8514,0.274609339,TRUE,FALSE,FALSE,-1.318060091,-0.753476194,-1.290520829,-1.307107787,-0.109106905,127899.3338,-1.306819076
105465,126032.6472,272274.0447,139130.7386,503771.6919,0.276178159,TRUE,FALSE,FALSE,0.512881919,0.242371409,0.504923521,0.505925755,-0.054472848,377739.0447,0.510346112
58528,119100.7772,181708.975,99032.8645,359337.7522,0.275598275,FALSE,TRUE,FALSE,-0.494797424,-0.305704422,-0.48321929,-0.491897464,-0.074667297,240236.975,-0.489751004
107739,126368.4819,276661.7339,141073.3972,510769.2158,0.276197924,FALSE,FALSE,TRUE,0.561701887,0.268924544,0.552796984,0.554268214,-0.053784535,384400.7339,0.558798737
125610,129007.7526,311143.8772,156340.4382,565761.6298,0.276336234,FALSE,TRUE,FALSE,0.945370156,0.477601349,0.929026828,0.934183819,-0.048967904,436753.8772,0.939580116
45698,117205.9844,156953.455,88072.30621,319857.4394,0.275348625,FALSE,FALSE,TRUE,-0.770241658,-0.455518273,-0.753323307,-0.764647573,-0.083361319,202651.455,-0.763122672
90555,123830.6705,243505.159,126393.2542,457890.8295,0.2760336,TRUE,FALSE,FALSE,0.192782658,0.06826973,0.191030232,0.188957389,-0.059507109,334060.159,0.192655421
19468,113332.2185,106342.5983,65664.24355,239142.8168,0.27458171,FALSE,TRUE,FALSE,-1.333367319,-0.761801781,-1.305531287,-1.322265296,-0.110069095,125810.5983,-1.322011127
100506,125300.2795,262705.6406,134894.3077,488511.9201,0.276133093,FALSE,FALSE,TRUE,0.406418322,0.184465961,0.400524002,0.400503479,-0.056042264,363211.6406,0.404683594
72494,121163.3397,208656.4101,110963.8978,402313.7498,0.275814331,TRUE,FALSE,FALSE,-0.194964676,-0.142625677,-0.189199594,-0.194997384,-0.067143143,281150.4101,-0.192174331
63372,119816.1612,191055.4862,103171.0519,374243.6474,0.275678833,FALSE,TRUE,FALSE,-0.390802735,-0.249141809,-0.381240813,-0.388919948,-0.071861862,254427.4862,-0.386538817
41878,116641.8294,149582.7545,84808.91317,308102.5839,0.275261934,TRUE,FALSE,FALSE,-0.852252333,-0.500123801,-0.833743989,-0.845856102,-0.08638033,191460.7545,-0.844516264
105962,126106.0464,273233.0075,139555.3214,505301.0539,0.276182526,FALSE,TRUE,FALSE,0.523551895,0.248174797,0.51538663,0.516491366,-0.054320784,379195.0075,0.520935802
23028,113857.9755,113211.6281,68705.52083,250097.6036,0.274714831,TRUE,FALSE,FALSE,-1.256938522,-0.720232233,-1.230584263,-1.246584049,-0.105433172,136239.6281,-1.246157413
55229,118613.5659,175343.5455,96214.55727,349186.1114,0.275539473,FALSE,TRUE,FALSE,-0.565622874,-0.344226313,-0.552671601,-0.562030169,-0.076715043,230572.5455,-0.560043532
57839,118999.0226,180379.5476,98444.25774,357217.5702,0.27558627,FALSE,FALSE,TRUE,-0.509589402,-0.31374976,-0.497724486,-0.506544761,-0.075085357,238218.5476,-0.504431681
112421,127059.941,285695.6657,145073.1894,525176.6067,0.27623696,TRUE,FALSE,FALSE,0.662218637,0.323595509,0.651364951,0.653801808,-0.052425113,398116.6657,0.658559154
104830,125938.8675,271048.8105,138588.2636,501817.678,0.276172542,FALSE,FALSE,TRUE,0.499249255,0.234956615,0.491555162,0.492426431,-0.054668483,375878.8105,0.496816026
105004,125964.5646,271384.5439,138736.9103,502353.1085,0.276174085,FALSE,TRUE,FALSE,0.50298482,0.236988384,0.495218302,0.496125458,-0.054614722,376388.5439,0.500523482
33474,115400.6884,133367.2136,77629.44849,282241.902,0.275045796,FALSE,FALSE,TRUE,-1.03267582,-0.598255962,-1.010669489,-1.024514864,-0.093907341,166841.2136,-1.023582164
49895,117825.8165,165051.5779,91657.76709,332772.3944,0.275436811,FALSE,FALSE,TRUE,-0.680137258,-0.406510574,-0.66496582,-0.675424486,-0.080290257,214946.5779,-0.673696259
140901,131265.9971,340647.9035,169403.4076,612814.9006,0.27643487,FALSE,TRUE,FALSE,1.273649016,0.656151903,1.250941133,1.259251778,-0.045532904,481548.9035,1.26538886
99011,125079.4911,259821.0341,133617.1421,483911.5252,0.27611895,FALSE,TRUE,FALSE,0.374322521,0.167009087,0.369050464,0.368721608,-0.056534819,358832.0341,0.372829297
25140,114169.8853,117286.7378,70509.78421,256596.6231,0.274788434,FALSE,FALSE,TRUE,-1.211596494,-0.695570746,-1.186121311,-1.201685512,-0.102869945,142426.7378,-1.201156559
88069,123463.5267,238708.4152,124269.4859,450240.9419,0.276006632,TRUE,FALSE,FALSE,0.139411313,0.039241106,0.138693631,0.136108069,-0.060446282,326777.4152,0.139685665
5954,111336.4094,80267.29844,54119.34996,197557.7078,0.273941982,FALSE,TRUE,FALSE,-1.623496187,-0.919602596,-1.590035237,-1.609556409,-0.132347592,86221.29844,-1.609956935
146657,132116.0694,351754.1212,174320.7087,630527.1906,0.276468186,FALSE,FALSE,TRUE,1.397223218,0.723363793,1.372119521,1.381617299,-0.044372684,498411.1212,1.388033234
120300,128223.5476,300898.2177,151804.1511,549421.7653,0.276298029,FALSE,TRUE,FALSE,0.831371023,0.415597329,0.81723787,0.821299712,-0.050298379,421198.2177,0.826438763
153919,133188.5546,365766.17,180524.5727,652873.7246,0.27650764,FALSE,FALSE,TRUE,1.553129377,0.808161001,1.525003026,1.535998538,-0.042998712,519685.17,1.542766286
6952,111483.7986,82192.94216,54971.93275,200628.7408,0.273998294,FALSE,TRUE,FALSE,-1.602070361,-0.907949108,-1.569024808,-1.588340149,-0.130386506,89144.94216,-1.588692327
24538,114080.9792,116125.1772,69995.5008,254744.1564,0.274767837,FALSE,FALSE,TRUE,-1.224520689,-0.702600203,-1.198794937,-1.214483296,-0.103587237,140663.1772,-1.213983507
33718,115436.7234,133838.0123,77837.89559,282992.7357,0.275052628,TRUE,FALSE,FALSE,-1.027437442,-0.595406815,-1.00553267,-1.019327722,-0.093669412,167556.0123,-1.018383201
60311,119364.0988,185149.2784,100556.066,364824.3772,0.275628692,FALSE,TRUE,FALSE,-0.456518619,-0.284884614,-0.445682621,-0.453993064,-0.073608003,245460.2784,-0.451760226
158104,133806.6145,373841.1389,184099.7821,665751.7534,0.276529173,TRUE,FALSE,FALSE,1.642976152,0.857028578,1.613107883,1.62496652,-0.042248805,531945.1389,1.631937013
120265,128218.3786,300830.6851,151774.2509,549314.0637,0.27629777,FALSE,FALSE,TRUE,0.830619617,0.415188636,0.816501031,0.820555655,-0.050307411,421095.6851,0.82569301
122843,128599.1094,305804.9431,153976.614,557247.0525,0.276316606,FALSE,TRUE,FALSE,0.885966088,0.445291531,0.870774464,0.875360782,-0.049651468,428647.9431,0.88062303
156926,133632.6421,371568.1847,183093.4268,662126.8268,0.276523197,TRUE,FALSE,FALSE,1.617685948,0.843273261,1.588307997,1.59992368,-0.042456943,528494.1847,1.606837104
50112,117857.864,165470.28,91843.14832,333440.144,0.275441185,FALSE,FALSE,TRUE,-0.675478536,-0.403976704,-0.66039742,-0.670811332,-0.080137939,215582.28,-0.669072591
12068,112239.3528,92064.27813,59342.48741,216371.6309,0.274261867,TRUE,FALSE,FALSE,-1.492236168,-0.848210395,-1.461320042,-1.479580246,-0.121207612,104132.2781,-1.479684575
78098,121990.964,219469.3435,115751.3466,419558.3075,0.275888582,TRUE,FALSE,FALSE,-0.074653726,-0.077188663,-0.07122119,-0.075863196,-0.064557354,297567.3435,-0.072768653
69762,120759.8655,203385.0087,108629.9738,393906.8742,0.275775776,FALSE,TRUE,FALSE,-0.253617337,-0.174526803,-0.246715117,-0.253076362,-0.068485831,273147.0087,-0.250385663
156672,133595.1302,371078.091,182876.4368,661345.2212,0.2765219,TRUE,FALSE,FALSE,1.612232882,0.840307342,1.582960653,1.594523951,-0.04250212,527750.091,1.60142507
110066,126712.1438,281151.6868,143061.3332,517929.8306,0.276217597,FALSE,FALSE,TRUE,0.611659699,0.296096546,0.601786232,0.603737388,-0.053099436,391217.6868,0.608380645
149352,132514.0793,356954.131,176623.024,638820.2103,0.27648315,TRUE,FALSE,FALSE,1.455081535,0.754832878,1.428856101,1.438909703,-0.04385157,506306.131,1.445456199
123926,128759.0518,307894.5946,154901.8116,560579.6464,0.276324359,FALSE,FALSE,TRUE,0.909216759,0.45793755,0.89357436,0.898384038,-0.049381446,431820.5946,0.903698752
155584,133434.4494,368978.7921,181946.9678,657997.2415,0.276516308,FALSE,TRUE,FALSE,1.588874868,0.82760294,1.560055497,1.571394402,-0.042696849,524562.7921,1.578242812
59551,119251.8585,183682.8563,99906.80457,362485.7148,0.275615839,TRUE,FALSE,FALSE,-0.472834879,-0.293759015,-0.461682547,-0.470149735,-0.074055602,243233.8563,-0.467953715
32892,115314.736,132244.243,77132.25091,280450.979,0.275029352,FALSE,FALSE,TRUE,-1.045170641,-0.605051882,-1.022922064,-1.036887472,-0.094480003,165136.243,-1.035982967
148355,132366.8378,355030.4168,175771.2955,635752.2546,0.27647766,TRUE,FALSE,FALSE,1.433677178,0.743191069,1.407866724,1.417714702,-0.044042768,503385.4168,1.424212898
34087,115491.219,134549.9988,78153.1291,284128.2178,0.275062891,FALSE,FALSE,TRUE,-1.019515468,-0.591098062,-0.997764285,-1.011483234,-0.093311983,168636.9988,-1.010520836
9153,111808.8523,86439.77767,56852.22806,207401.63,0.274116592,TRUE,FALSE,FALSE,-1.554817613,-0.882248385,-1.52268818,-1.541549581,-0.126266783,95592.77767,-1.541795129
141090,131293.9095,341012.5795,169564.8687,613396.489,0.276435995,FALSE,TRUE,FALSE,1.277706613,0.658358828,1.254920062,1.263269687,-0.045493742,482102.5795,1.269415925
30917,115023.059,128433.4751,75445.02546,274373.5341,0.274971949,FALSE,FALSE,TRUE,-1.087571448,-0.628113641,-1.064500819,-1.078873557,-0.09647904,159350.4751,-1.078064733
116032,127593.2299,292663.1,148158.0355,536288.3299,0.276265634,FALSE,TRUE,FALSE,0.739742341,0.365760575,0.727385652,0.730567251,-0.051426547,408695.1,0.735499535
111403,126909.5981,283731.4319,144203.5207,522044.03,0.276228656,FALSE,FALSE,TRUE,0.640363436,0.311708485,0.629933471,0.632160373,-0.052714311,395134.4319,0.636868401
109089,126567.856,279266.5626,142226.6905,514923.4186,0.276209404,TRUE,FALSE,FALSE,0.590684718,0.284688274,0.581217906,0.582967563,-0.053384759,388355.5626,0.587563488
147916,132302.0043,354183.3651,175396.2616,634401.3694,0.276475225,FALSE,TRUE,FALSE,1.424252391,0.738064938,1.398624662,1.408382099,-0.044127543,502099.3651,1.414859027
80883,122402.2655,224843.0086,118130.5481,428128.2741,0.275923258,FALSE,FALSE,TRUE,-0.01486322,-0.044668663,-0.012589881,-0.016657502,-0.063349782,305726.0086,-0.013428038
69933,120785.1196,203714.9537,108776.0576,394433.0733,0.275778237,TRUE,FALSE,FALSE,-0.249946179,-0.17253006,-0.243115134,-0.249441111,-0.068400115,273647.9537,-0.246742128
68302,120544.2461,200567.9347,107382.7084,389414.1808,0.275754489,FALSE,TRUE,FALSE,-0.284961732,-0.191574985,-0.277451818,-0.284114177,-0.069227144,268869.9347,-0.281494208
83794,122832.1752,230459.791,120617.3903,437085.9662,0.275958049,TRUE,FALSE,FALSE,0.04763235,-0.010677386,0.048694046,0.045226797,-0.062138191,314253.791,0.048597287
118649,127979.7204,297712.6087,150393.716,544341.3291,0.276285683,FALSE,TRUE,FALSE,0.795926095,0.396318867,0.782480135,0.786201472,-0.050728338,416361.6087,0.791260538
66766,120317.4026,197604.2185,106070.5168,384687.6211,0.275731557,TRUE,FALSE,FALSE,-0.317937752,-0.209510613,-0.309788511,-0.316767658,-0.070025739,264370.2185,-0.314222103
130880,129786.0502,321312.3566,160842.5538,581978.4068,0.27637203,FALSE,TRUE,FALSE,1.058510539,0.539138294,1.039973685,1.046217574,-0.04772131,452192.3566,1.05186918
114090,127306.4265,288916.0057,146499.0017,530312.4322,0.276250363,FALSE,FALSE,TRUE,0.698050003,0.343084153,0.68650163,0.689282706,-0.051958374,403006.0057,0.694120909
56983,118872.6046,178727.8933,97712.98433,354583.4979,0.275571156,TRUE,FALSE,FALSE,-0.527966664,-0.323745136,-0.515745456,-0.524742274,-0.075611708,235710.8933,-0.522670663
90073,123759.4865,242575.1387,125981.4858,456407.6252,0.276028442,FALSE,FALSE,TRUE,0.182434715,0.062641489,0.180882911,0.178710658,-0.059686738,332648.1387,0.182385339
26750,114407.6574,120393.2372,71885.19331,261550.8946,0.274842085,FALSE,TRUE,FALSE,-1.177031785,-0.676771037,-1.152226731,-1.167458881,-0.101001536,147143.2372,-1.16685193
94859,124466.3048,251809.7387,130070.1243,471135.0435,0.27607822,FALSE,FALSE,TRUE,0.285184216,0.118526846,0.28164034,0.280455165,-0.057953221,346668.7387,0.284361707
64520,119985.7031,193270.5554,104151.7784,377776.2585,0.275696993,TRUE,FALSE,FALSE,-0.366156594,-0.235736794,-0.357072503,-0.364514871,-0.071229444,257790.5554,-0.362078125
66882,120334.534,197828.0408,106169.6146,385044.5748,0.275733309,FALSE,FALSE,TRUE,-0.315447375,-0.2081561,-0.307346417,-0.31430164,-0.069964743,264710.0408,-0.311750465
114904,127426.6417,290486.621,147194.3948,532817.2627,0.276256805,FALSE,TRUE,FALSE,0.715525576,0.352589098,0.703638394,0.706587351,-0.051734008,405390.621,0.711464989
108270,126446.9024,277686.2998,141527.0259,512403.2022,0.276202462,FALSE,TRUE,FALSE,0.573101801,0.275124946,0.56397588,0.565556624,-0.053626516,385956.2998,0.570112872
76026,121684.9616,215471.4138,113981.2549,413182.3754,0.275861851,FALSE,FALSE,TRUE,-0.119137004,-0.101383075,-0.114842042,-0.119911383,-0.065488264,291497.4138,-0.116917219
158668,133889.9086,374929.3785,184581.6024,667487.2871,0.276532012,TRUE,FALSE,FALSE,1.655084534,0.863614316,1.624981513,1.63695647,-0.042149957,533597.3785,1.643954287
5885,111326.2192,80134.16275,54060.40386,197345.382,0.273938023,FALSE,TRUE,FALSE,-1.624977531,-0.920408295,-1.591487862,-1.611023264,-0.132485435,86019.16275,-1.611427133
32007,115184.0351,130536.6331,76376.20305,277727.6682,0.27500394,FALSE,FALSE,TRUE,-1.064170496,-0.61538589,-1.041553557,-1.05570149,-0.095364954,162543.6331,-1.05483986
58843,119147.2979,182316.7684,99301.96628,360307.0663,0.275603716,FALSE,TRUE,FALSE,-0.488034764,-0.302026212,-0.476587741,-0.485200949,-0.074477809,241159.7684,-0.483039229
57863,119002.567,180425.8557,98464.76074,357291.4227,0.275586691,FALSE,FALSE,TRUE,-0.509074152,-0.313469518,-0.497219225,-0.50603455,-0.075070711,238288.8557,-0.503920307
146290,132061.8692,351045.9937,174007.1838,629397.8629,0.276466118,FALSE,TRUE,FALSE,1.389344182,0.719078396,1.364393241,1.373815328,-0.044444709,497335.9937,1.380213483
92831,124166.8005,247896.7072,128337.6214,464894.5077,0.276057513,FALSE,FALSE,TRUE,0.241645564,0.094846213,0.2389458,0.237342365,-0.058674365,340727.7072,0.24115066
149026,132465.9341,356325.1131,176344.525,637817.0472,0.276481361,TRUE,FALSE,FALSE,1.448082718,0.751026226,1.421992975,1.431979341,-0.043913886,505351.1131,1.438510044
68638,120593.8681,201216.2476,107669.7503,390448.1157,0.275759431,FALSE,TRUE,FALSE,-0.277748227,-0.187651568,-0.270378167,-0.276971228,-0.069055028,269854.2476,-0.274334982
48519,117622.6025,162396.5822,90482.26217,328538.1847,0.275408663,TRUE,FALSE,FALSE,-0.709678276,-0.42257791,-0.693934107,-0.704676563,-0.08127051,210915.5822,-0.703014997
35910,115760.448,138067.4822,79710.50227,289737.9302,0.275112417,FALSE,FALSE,TRUE,-0.980377913,-0.569811178,-0.959385515,-0.972728483,-0.091587256,173977.4822,-0.971677769
41614,116602.8407,149073.3658,84583.38025,307290.2065,0.275255698,FALSE,TRUE,FALSE,-0.857920087,-0.503206485,-0.839301858,-0.851468419,-0.086597507,190687.3658,-0.85014137
137713,130795.1787,334496.6487,166679.9267,603004.8274,0.276415576,TRUE,FALSE,FALSE,1.205206599,0.618926135,1.183825652,1.191478796,-0.046204829,472209.6487,1.197461433
29287,114782.3332,125288.3857,74052.53052,269357.7189,0.274922623,FALSE,FALSE,TRUE,-1.122565532,-0.647146887,-1.09881645,-1.113525363,-0.09819683,154575.3857,-1.112795505
94648,124435.1434,251402.6136,129889.8688,470485.757,0.276076091,TRUE,FALSE,FALSE,0.280654307,0.116063036,0.277198255,0.275969563,-0.058027362,346050.6136,0.279865883
41578,116597.524,149003.9037,84552.62576,307179.4277,0.275254845,TRUE,FALSE,FALSE,-0.858692962,-0.503626855,-0.840059749,-0.852233735,-0.08662721,190581.9037,-0.85090843
96008,124635.9944,254026.7374,131051.7051,474670.7318,0.276089711,FALSE,TRUE,FALSE,0.309851825,0.131943538,0.305829703,0.304881501,-0.057553061,350034.7374,0.308843707
78630,122069.5322,220495.8389,116205.8296,421195.3711,0.275895315,TRUE,FALSE,FALSE,-0.063232344,-0.070976583,-0.060021242,-0.064553527,-0.064322883,299125.8389,-0.061433211
19242,113298.8418,105906.5307,65471.1737,238447.3725,0.274572846,FALSE,FALSE,TRUE,-1.33821926,-0.764440746,-1.31028916,-1.327069779,-0.110377778,125148.5307,-1.326826559
92507,124118.9507,247271.5483,128060.831,463897.499,0.276054153,TRUE,FALSE,FALSE,0.234689684,0.091062917,0.232124779,0.230454521,-0.058791374,339778.5483,0.234247119
92171,124069.3287,246623.2354,127773.7891,462863.5641,0.276050653,FALSE,FALSE,TRUE,0.22747618,0.087139499,0.225051128,0.223311572,-0.05891325,338794.2354,0.227087893
70074,120805.9431,203987.0135,108896.5127,394866.9566,0.275780262,FALSE,TRUE,FALSE,-0.246919083,-0.170883628,-0.240146727,-0.246443624,-0.068329601,274061.0135,-0.24373781
81597.99218,132550.4097,357428.7887,176833.1797,571577.1906,0.3093776,TRUE,FALSE,FALSE,0.000486778,0.757705381,1.434035025,0.974360674,1.101695506,439026.7809,0.956111681
6975,111487.1954,82237.32073,54991.58145,200699.5161,0.273999572,FALSE,FALSE,TRUE,-1.601576579,-0.907680537,-1.5685406,-1.587851197,-0.130342022,89212.32073,-1.588202261
